gene	p	beta	se	cmafTotal	cmafUsed	nsnpsTotal	nsnpsUsed	nmiss
ROBO1	0.939015945894973	0.0678980761870336	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
SENP5	0.939015945894973	0.0678980761870336	0.88747827228348	0.0129310344827586	0.0129310344827586	5	5	0
IDUA	0.939015945894973	0.0678980761870336	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
SEL1L3	0.939015945894973	0.0678980761870336	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
TEC	0.939015945894973	0.0678980761870335	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
GPRIN3	0.939015945894973	0.0678980761870336	0.88747827228348	0.0129310344827586	0.0129310344827586	5	5	0
PRSS12	0.939015945894973	0.0678980761870336	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
ZDHHC11	0.939015945894973	0.0678980761870336	0.88747827228348	0.0129310344827586	0.0129310344827586	4	4	0
F2RL1	0.939015945894973	0.0678980761870336	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
PRIM2	0.939015945894973	0.0678980761870336	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
PLOD3	0.939015945894973	0.0678980761870336	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
ACTR3C	0.939015945894973	0.0678980761870336	0.88747827228348	0.0129310344827586	0.0129310344827586	2	2	0
CORO2A	0.939015945894973	0.0678980761870336	0.887478272283481	0.0129310344827586	0.0129310344827586	5	5	0
CAP2	0.939381138809756	0.13305725882541	1.74965497400914	0.00862068965517241	0.00862068965517241	4	4	0
FAM160B2	0.939706303265095	-0.0862722852268976	1.14057931371722	0.0150862068965517	0.0150862068965517	7	7	0
ST14	0.940421770442991	0.0651109112483664	0.871168295205692	0.0150862068965517	0.0150862068965517	6	6	0
CAPN5	0.942613351546828	-0.120760640050134	1.67756615346118	0.00646551724137931	0.00646551724137931	2	2	0
ATG9A	0.943337242174368	-0.0761103196908931	1.07082958372911	0.0107758620689655	0.0107758620689655	4	4	0
ZNF221	0.943337242174368	-0.0761103196908931	1.07082958372911	0.0107758620689655	0.0107758620689655	5	5	0
TRAF7	0.944865555713186	0.110033331267241	1.59109188387306	0.00862068965517241	0.00862068965517241	3	3	0
TSPEAR	0.945781026472018	0.0807685861410873	1.18767222663333	0.0107758620689655	0.0107758620689655	5	5	0
SDHAP3	0.945781026472018	0.0807685861410874	1.18767222663333	0.0107758620689655	0.0107758620689655	4	4	0
CCDC63	0.947347574405829	0.0505877974228668	0.766040762694446	0.0129310344827586	0.0129310344827586	6	6	0
ZNF28	0.947347574405829	0.0505877974228668	0.766040762694446	0.0129310344827586	0.0129310344827586	5	5	0
GABRR3	0.947347574405829	0.0505877974228669	0.766040762694446	0.0129310344827586	0.0129310344827586	5	5	0
RNF217	0.947347574405829	0.0505877974228668	0.766040762694446	0.0129310344827586	0.0129310344827586	5	5	0
ABCB7	0.947347574405829	0.0505877974228668	0.766040762694446	0.0129310344827586	0.0129310344827586	5	5	0
DDX51	0.94734757440583	0.0505877974228668	0.766040762694446	0.0129310344827586	0.0129310344827586	6	6	0
ACTL6B	0.94734757440583	0.0505877974228668	0.766040762694446	0.0129310344827586	0.0129310344827586	5	5	0
CRTAC1	0.947775113004426	0.0587113918111523	0.896343491097633	0.0129310344827586	0.0129310344827586	5	5	0
PCDHB2	0.948296044325358	-0.0665899974592753	1.02688308341416	0.0237068965517241	0.0237068965517241	10	10	0
LOC401010	0.950149962233987	0.076904251985239	1.23010472023299	0.0129310344827586	0.0129310344827586	6	6	0
CELA3B	0.950746070953317	0.0676965249567187	1.09594674329016	0.0129310344827586	0.0129310344827586	5	5	0
PARP4	0.952464318837743	-0.0571043961952828	0.95792768186943	0.0129310344827586	0.0129310344827586	6	6	0
PDCD11	0.952809428403032	-0.0543269527219738	0.918008564356323	0.0129310344827586	0.0129310344827586	6	6	0
CNGB1	0.952857821016677	0.0455097860955983	0.769807764129389	0.0280172413793103	0.0280172413793103	13	13	0
LILRB4	0.953178590400691	-0.0441078338727181	0.75121080203602	0.0193965517241379	0.0193965517241379	9	9	0
SLC34A3	0.953873073748246	-0.0712597129942994	1.23193412165564	0.00862068965517241	0.00862068965517241	4	4	0
HTRA2	0.954303661372011	0.0573467301862748	1.00075942875565	0.0107758620689655	0.0107758620689655	5	5	0
CCDC88C	0.954998492841722	0.0889296238400391	1.57590127976984	0.0129310344827586	0.0129310344827586	6	6	0
STAT3	0.955065007796381	-0.0541755163526505	0.961454379335575	0.0150862068965517	0.0150862068965517	7	7	0
XPNPEP1	0.956920043932498	-0.059398337314767	1.09958276404359	0.0107758620689655	0.0107758620689655	3	3	0
AKR1E2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
KIN	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MSRB2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
YME1L1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CCDC7	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ITGB1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ERCC6::ERCC6-PGBD3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
DNA2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
LRRC20	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ZNF503	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
BTRC	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
NFKB2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CALHM3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
KIAA1598	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
INPP5F	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PAOX	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
IRF7	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PDDC1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
KRTAP5-1	0.957139990781706	0.100543457233431	1.87082254117068	0.00646551724137931	0.00646551724137931	2	2	0
LSP1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
SLC22A18	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
OR56B1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
OR52W1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SWAP70	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
PARVA	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SERGEF	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
HIPK3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PHF21A	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
ATG13	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
OR4C3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
BTBD18	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
FADS2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TAF6L	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TEX40	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MUS81	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
C11orf72	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
OR2AT4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
CTSC	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SLC36A4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MTMR2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
KDELC2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
DLAT	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TTC12	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MPZL2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
HYOU1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
POU2F3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
NRIP2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
NDUFA9	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
LEPREL2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
NANOGNB	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
TAS2R46	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
GPR19	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
DDX47	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ERP27	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
ATF1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
C12orf10	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CYP27B1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
NUP107	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
GLIPR1L2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ZDHHC17	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
GNN	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TCP11L2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PRDM4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
FICD	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SELPLG	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MYO1H	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
ORAI1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
ATP6V0A2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ANKLE2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ZNF84	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TEX26	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
N4BP2L2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
COG6	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
HNRNPA1L2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
LECT1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
HS6ST3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TNFSF13B	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
TMCO3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TTC5	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
NDRG2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TRAV18	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
AJUBA	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CMTM5	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PSME2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
POLE2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
NEMF	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SAMD4A	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SLC10A1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
ACOT2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
NPC2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SLC24A4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TRAF3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
IGHG2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
LPCAT4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
THBS1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TMEM62	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SQRDL	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CALML4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MORF4L1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MRPL46	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PRC1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
AXIN1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MRPL28	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
FAM195A	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TSR3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CDR2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MVP	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
C16orf92	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
FBRS	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SLC5A2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
DUS2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MTHFSD	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CA5A	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TAX1BP3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
WDR16	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TOM1L2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
KRT17P5	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
RNF112	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TNFAIP1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
NEK8	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CDK12	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TMEM99	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
KRT17	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
HAP1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
JUP	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
AOC2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
IFI35	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
MEOX1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
ACBD4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
NFE2L1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
COIL	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
RNFT1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
CSH1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
GH1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PRKAR1A	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
WBP2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SLC26A11	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
C17orf89	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
P4HB	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
LOC727896	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
GNAL	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TUBB6	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
AFG3L2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
KCTD1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PIGN	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TIMM21	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ADNP2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PRTN3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
C19orf26	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
NDUFS7	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
C19orf25	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TMIGD2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
FUT3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
FUT5	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CLPP	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
MCEMP1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CLEC4M	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
ICAM4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PDE4A	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TMED1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
RAD23A	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
TRMT1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ZSWIM4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PODNL1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ANO8	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
LRRC25	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
KLHL26	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SUGP1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
URI1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
DPY19L3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
NUDT19	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
ZNF540	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
NCCRP1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	1	1	0
RAB4B	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CYP2S1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
BCKDHA	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ZNF155	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
RTN2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CCDC155	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
FAM71E1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
CACNG7	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	1	1	0
PRPF31	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SUV420H2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ZNF773	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ZNF776	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
CPSF3L	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ATAD3C	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TP73	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
VAMP3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
TMEM201	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
PRAMEF17	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
FAM131C	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
ARHGEF19	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
KLHDC7A	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
EMC1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SYTL1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
FCN3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
KIAA0319L	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SNIP1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
GJA9	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
LRRC41	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
AGBL4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
FAM159A	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
OMA1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
IFI44L	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
DDAH1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PKN2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
BCAR3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ALG14	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
S1PR1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
AMY1A::AMY1B::AMY1C	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
